brand,model,size,resolution,ref_rate,res_rate,panel_type,asp_ratio,price,curved,g_sync_compat,sync
Eizo,SX2462W-BK,24.1,1920 x 1200,,5.0,IPS,16:10,,False,False,
Eizo,CG223W-BK,22.0,1680 x 1050,,6.0,,16:10,,False,False,
Eizo,S1921XSH-BK,19.0,1280 x 1024,,20.0,,5:4,,False,False,
NEC,P241W-BK-SV,24.0,1920 x 1200,85.0,8.0,IPS,16:10,,False,False,
Planar,PLL1900MW,19.0,1366 x 768,60.0,5.0,,16:9,,False,False,
HP,LE2202x LL649AA#ABA),21.5,1920 x 1080,60.0,5.0,,16:9,,False,False,
V7,LED185W1-8N,18.5,1366 x 768,,5.0,,16:9,,False,False,
V7,LED215W2-8N,21.5,1920 x 1080,,5.0,,16:9,,False,False,
Acer,V183HV Ab,18.5,1366 x 768,60.0,5.0,,16:9,,False,False,
V7,D22W12A-N6,22.0,1680 x 1050,76.0,5.0,,16:10,,False,False,
Planar,997-6501-00,22.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Planar,997-6473-00,21.5,1600 x 900,60.0,5.0,,16:9,380.53,False,False,
ViewSonic,VG2439M-LED,24.0,1920 x 1080,,5.0,,16:9,,False,False,
Acer,V203HLBJObmd,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Acer,V173 DJObm,17.0,1280 x 1024,75.0,5.0,,5:4,,False,False,
ViewSonic,VG2239M-TAA,22.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,S19B220B,18.5,1366 x 768,,5.0,,16:9,,False,False,
HP,1912nm,18.5,1366 x 768,,5.0,,16:9,,False,False,
Samsung,S19B420B,18.5,1366 x 768,,5.0,,16:9,,False,False,
V7,LED236W3R-HDMI,24.0,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VA705-LED,17.0,1280 x 1024,,5.0,,5:4,,False,False,
LG,N2311AZ-BF,23.0,1920 x 1080,,14.0,IPS,16:9,,False,False,
Samsung,LF19PPBCB/ZA,19.0,1280 x 1024,,5.0,,5:4,,False,False,
AOC,E2243FWSK,22.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
V7,LED215W2R-DVI,21.5,1920 x 1080,,5.0,,16:9,,False,False,
V7,LED215W2R-SPEAKERS,21.5,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VG2439M-TAA,24.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Samsung,S24A650S,24.0,1920 x 1080,60.0,8.0,,16:9,,False,False,
Samsung,S22A450BW,22.0,1680 x 1050,,5.0,,16:10,,False,False,
HP,C0H31A8#ABA,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Zalman,MZ215ED,21.5,1920 x 1080,,5.0,,16:9,,False,False,
HP,L2311c,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
LG,EB2742V-BN,27.0,1920 x 1080,75.0,5.0,,16:9,,False,False,
Lenovo,3028LB2,23.0,1920 x 1080,,7.0,,16:9,,False,False,
ViewSonic,VX2770Smh-LED,27.0,1920 x 1080,,7.0,IPS,16:9,,False,False,
Acer,M230A,23.0,1920 x 1080,,5.0,TN,16:9,,False,False,
Acer,B193LAJObmdh,19.0,1280 x 1024,75.0,5.0,TN,5:4,,False,False,
Acer,V193LAJOb,19.0,1280 x 1024,75.0,5.0,TN,5:4,,False,False,
Acer,V193LAJObd,19.0,1280 x 1024,75.0,5.0,TN,5:4,,False,False,
Acer,V193LAJObm,19.0,1280 x 1024,75.0,5.0,TN,5:4,,False,False,
Acer,B223WL,22.0,1680 x 1050,,5.0,,16:10,366.59,False,False,
Acer,V233HLBJObd,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,S181HLMb,18.5,1366 x 768,,5.0,,16:9,,False,False,
Asus,VE198TL,19.0,1440 x 900,,5.0,,16:10,,False,False,
BenQ,VW2430H,24.0,1920 x 1080,,4.0,,16:9,,False,False,
V7,LED185W2RS-8N,18.5,1366 x 768,,5.0,,16:9,,False,False,
AOC,E2051F,20.0,1600 x 900,60.0,5.0,,16:9,,False,False,
Dell,E2013H,20.0,1600 x 900,60.0,5.0,,16:9,,False,False,
LG,E2722PY-BN,27.0,1920 x 1080,,14.0,IPS,16:9,,False,False,
Samsung,S24A850DW,24.0,1920 x 1080,,5.0,,16:9,,False,False,
V7,LED215W2-DVI,21.5,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VA2037m-LED,20.0,1600 x 900,,5.0,,16:9,,False,False,
ViewSonic,VG2437mc-LED,24.0,1920 x 1080,,5.0,,16:9,,False,False,
Acer,G185HVBb,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
Acer,V196WLb,19.0,1440 x 900,60.0,5.0,TN,16:10,,False,False,
Acer,UM.HB6AA.001,27.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Acer,B233HLBJObmdh,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
AOC,E960SN,19.0,1366 x 768,,,TN,16:9,,False,False,
ViewSonic,VG932m-LED,19.0,1280 x 1024,,5.0,TN,5:4,,False,False,
ViewSonic,VX2260s-LED,22.0,1920 x 1080,,8.0,TN,16:9,,False,False,
LG,24EA53V-P,23.8,1920 x 1080,,5.0,IPS,16:9,,False,False,
LG,IPS234V-PN.AEK,23.4,1920 x 1080,,12.0,IPS,16:9,,False,False,
DoubleSight,DS-245V2,24.0,1920 x 1200,75.0,5.0,IPS,16:10,,False,False,
DoubleSight,DS-309W,30.0,2560 x 1600,,7.0,IPS,16:10,,False,False,
Acer,S231HLBbid,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Gateway,KX2153bd,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,C4D30AA#ABA,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
HP,P191,18.5,1366 x 768,,5.0,TN,16:9,,False,False,
HP,C9V73AA#ABA,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
HP,C9V75AA#ABA,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,C9V76AA#ABA,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,LE1711,17.0,1280 x 1024,,5.0,TN,5:4,,False,False,
HP,EM887AA,19.0,1280 x 1024,,5.0,TN,5:4,,False,False,
Samsung,S20C200B,20.0,1600 x 900,,5.0,TN,16:9,,False,False,
Samsung,S22C200NY,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S23C450D,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Samsung,S24C370HL,23.6,1920 x 1080,,5.0,TN,16:9,,False,False,
Samsung,S24C450BW,24.0,1920 x 1200,,5.0,,16:10,,False,False,
Samsung,S24C450DL,23.6,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,S27C450D,27.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,S27C500H,27.0,1920 x 1080,,5.0,,16:9,350.61,False,False,
Samsung,S27C570H,27.0,1920 x 1080,,5.0,,16:9,,False,False,
Hannspree,HS233H3B,23.0,1920 x 1080,120.0,3.0,,16:9,,False,False,
Hannspree,HX193DPB,19.0,1280 x 1024,,5.0,TN,5:4,,False,False,
LG,22EB23PY-B,22.0,1680 x 1050,,5.0,,16:10,,False,False,
LG,22EC33T-B,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
LG,23CAV42K-BL,23.0,1920 x 1080,,14.0,IPS,16:9,,False,False,
LG,23EA53V-P,23.0,1920 x 1080,,5.0,IPS,16:9,,False,False,
LG,23EN43T-B,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
LG,24EN33VW-B,23.6,1920 x 1080,60.0,5.0,,16:9,,False,False,
LG,27EA63V-P,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,27EA83R-D,27.0,2560 x 1440,60.0,5.0,IPS,16:9,,False,False,
LG,27EC33V-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,29EA93-P,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
LG,D2343PB-BN,23.0,1920 x 1080,,5.0,,16:9,,False,False,
LG,N225WU-BN,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
CTL,192LX,19.0,1280 x 1024,75.0,5.0,,5:4,,False,False,
CTL,MTLP200,20.0,1600 x 900,,5.0,,16:9,,False,False,
CTL,MTLP2151,22.0,1920 x 1080,,2.0,TN,16:9,,False,False,
CTL,LP2361,24.0,1920 x 1080,,2.0,,16:9,,False,False,
Eizo,S2202WH-BK,22.0,1680 x 1050,,5.0,,16:10,,False,False,
Eizo,SX2262W-BK,22.0,1920 x 1200,,6.0,,16:10,,False,False,
Lenovo,LT2223p,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Lenovo,LT2223p,21.5,1920 x 1080,,5.0,TN,16:9,,False,False,
NEC,AS192WM-BK,19.0,1440 x 900,,5.0,,16:10,299.0,False,False,
NEC,E223W-BK,22.0,1680 x 1050,,5.0,TN,16:10,263.72,False,False,
NEC,EA234WMI-BK,23.0,1920 x 1080,75.0,6.0,,16:9,244.99,False,False,
NEC,P242W-BK,24.0,1920 x 1200,60.0,8.0,IPS,16:10,615.21,False,False,
Philips,271P4QPJEB,27.0,1920 x 1080,60.0,6.0,,16:9,,False,False,
Planar,PXL2251MW,21.5,1920 x 1080,60.0,5.0,,16:9,,False,False,
Planar,997-6958-00,19.0,1280 x 1024,60.0,5.0,,5:4,238.66,False,False,
Planar,997-7188-00,19.0,1366 x 768,60.0,5.0,,16:9,,False,False,
Toshiba,PA5022U-1LC3,15.6,1366 x 768,,16.0,,16:9,,False,False,
V7,LED185W2S-9N,19.0,1366 x 768,,5.0,TN,16:9,,False,False,
V7,LED19W2S-9N,19.0,1440 x 900,,5.0,TN,16:10,,False,False,
V7,LED215W2S-9N,22.0,1920 x 1080,,5.0,TN,16:9,,False,False,
V7,LED236W3S-9N,24.0,1920 x 1080,,5.0,,16:9,,False,False,
Samsung,ME32B,32.0,1920 x 1080,,8.0,,16:9,,False,False,
Gateway,HX1953Lbd,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Lenovo,60A4RAR1US,30.0,2560 x 1600,60.0,6.0,IPS,16:10,,False,False,
NEC,P242W-BK-SV,24.0,1920 x 1200,,8.0,IPS,16:10,,False,False,
Planar,PLL2710W,27.0,1920 x 1080,,,,16:9,,False,False,
HP,B6R49AS#ABA (x2401),24.0,1920 x 1080,60.0,12.0,,16:9,,False,False,
Acer,B276HULymiidprz,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Acer,B246HYL ymdpr,23.8,1920 x 1080,60.0,6.0,IPS,16:9,490.99,False,False,
Samsung,S22C450B,21.5,1920 x 1080,,5.0,,16:9,,False,False,
ViewSonic,VA2037A-LED,20.0,1600 x 900,,5.0,,16:9,,False,False,
Eizo,EV2336WFS-BK,23.0,1920 x 1080,76.0,6.0,IPS,16:9,,False,False,
Acer,T232HLbmidz ( UM.VT2AA.001),23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Samsung,PB298Q,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
AOC,aocE960SWN,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
Acer,B296CLbmiidprz,29.0,2560 x 1080,60.0,8.0,IPS,21:9,,False,False,
Acer,B236HLymdr,23.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
HP,Z22i,21.5,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
LG,LG-D2343PB-BN,23.0,1920 x 1080,60.0,14.0,IPS,16:9,,False,False,
Lenovo,4434HE-B,19.0,1280 x 1024,60.0,5.0,IPS,5:4,,False,False,
Philips,298P4QJEB/27,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
Acer,UM.CB6AA.001,19.0,1280 x 1024,75.0,5.0,,5:4,,False,False,
Planar,997-7244-00,17.0,1280 x 1024,60.0,5.0,TN,5:4,,False,False,
Acer,UM.VV6AA.C01,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Acer,UM.VV6AA.C02,23.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,C9E54AA#ABA,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
LG,23MD53D,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,29EA73-P,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
LG,29LN450W,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
LG,D2743P-BN,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Acer,S242HLBwid,24.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
CTL,MTDP3001,30.0,2560 x 1600,,6.0,,16:10,,False,False,
HP,E3F38A8#ABA,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
NEC,AS222WM-BK,21.5,1920 x 1080,60.0,5.0,TN,16:9,205.11,False,False,
NEC,MD242C2,24.0,1920 x 1200,60.0,8.0,IPS,16:10,,False,False,
Yamakasi,DS270 IPS SE,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
QNIX,QX2710 DisplayPort Matte,27.0,2560 x 1440,60.0,8.0,PLS,16:9,,False,False,
Samsung,S27B971DS,27.0,2560 x 1440,60.0,5.0,PLS,16:9,,False,False,
Crossover,27Q LED,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,27Q LED-P,27.0,2560 x 1440,60.0,,IPS,16:9,,False,False,
Crossover,27Q LED-P BLADE,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,27QD LED Blade,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,27QW IPS LED,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,27QW IPS LED Perfect,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,BLACK TUNE 2735AMG,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,BLACK TUNE 30X DRIVER,30.0,2560 x 1600,60.0,6.0,IPS,16:10,,False,False,
Crossover,Black Tune 2755 AMG,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Crossover,Black Tune 30X-P Pivot Driver,30.0,2560 x 1600,60.0,6.0,IPS,16:10,,False,False,
Yamakasi,300 Sparta LED,30.0,2560 x 1600,60.0,6.0,IPS,16:10,,False,False,
Yamakasi,300 Sparta LED Premium,30.0,2560 x 1600,60.0,6.0,IPS,16:10,,False,False,
Yamakasi,DS270,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Yamakasi,DS270 IPS SE Perfect,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Yamakasi,Q270,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Yamakasi,Q270 SE,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Yamakasi,QH2711 DP Black Label,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
QNIX,QX2710 LED EVOLUTION II DPORT,27.0,2560 x 1440,60.0,8.0,PLS,16:9,,False,False,
Philips,19S4LSB5,19.0,1280 x 1024,60.0,5.0,TN,5:4,,False,False,
Planar,997-7145-00,27.0,2560 x 1440,60.0,,IPS,16:9,,False,False,
Achieva,QH2700-IPSMS DP Thunderbolt Perfect Pixel,27.0,2560 x 1440,60.0,,IPS,16:9,,False,False,
Crossover,27QW HDMI PERFECT PIXEL,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
QNIX,QX2710 LED EVOLUTION II DP MULTI PERFECT,27.0,2560 x 1440,60.0,8.0,PLS,16:9,,False,False,
Yamakasi,DS270 IPS PERFECT PIXEL,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Yamakasi,DS270 IPS SE (Perfect Pixel),27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
Dell,E2014T,19.5,1600 x 900,60.0,2.0,TN,16:9,,False,False,
HP,L2206tm,21.5,1920 x 1080,60.0,5.0,,16:9,,False,False,
Acer,T272HL bmidz,27.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
Acer,T232HLbmidz,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Dell,S2340T,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
HP,23tm,23.0,1920 x 1080,,7.0,,16:9,,False,False,
Hannspree,HT231DPBU,23.0,1920 x 1080,,5.0,,16:9,,False,False,
Hannspree,HT231HPBU,23.0,1920 x 1080,,5.0,,16:9,,False,False,
NEC,V322-AVT,32.0,1366 x 768,60.0,8.0,,16:9,,False,False,
NEC,V322-PC,32.0,1366 x 768,60.0,8.0,,16:9,,False,False,
Planar,997-7273-00,32.0,1920 x 1080,60.0,,,16:9,,False,False,
Lenovo,60ABAAR1US,19.5,1600 x 900,,,TN,16:9,,False,False,
3M,M2256PW,22.0,1680 x 1050,,8.0,,16:10,,False,False,
Samsung,NC191-T,19.0,1280 x 1024,,5.0,,5:4,,False,False,
ViewSonic,TD2740,27.0,1920 x 1080,,12.0,,16:9,,False,False,
Samsung,NC241-T,23.6,1920 x 1080,,5.0,,16:9,397.52,False,False,
HP,Smartbuy Z30i,30.0,2560 x 1600,60.0,8.0,IPS,16:10,,False,False,
Philips,C271P4QPJEW,27.0,1920 x 1080,60.0,12.0,,16:9,,False,False,
Samsung,S22C650P,21.5,1920 x 1080,60.0,5.0,PLS,16:9,,False,False,
ViewSonic,VA2349S,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
CTL,MTLP2000,20.0,1600 x 900,60.0,2.0,,16:9,,False,False,
HP,D7Q13A4#ABA,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
HP,D9E49AA#ABA,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
Planar,PXL2240MW,22.0,1920 x 1080,,5.0,,16:9,764.99,False,False,
Planar,997-7451-00,19.0,1280 x 1024,60.0,5.0,,5:4,,False,False,
ViewEra,V177TP,17.0,1280 x 1024,,5.0,,5:4,320.33,False,False,
ViewEra,V197TP,19.0,1280 x 1024,,5.0,,5:4,,False,False,
ViewSonic,TD2240,22.0,1920 x 1080,,25.0,,16:9,,False,False,
NEC,E224WI-BK,21.5,1920 x 1080,76.0,6.0,IPS,16:9,,False,False,
NEC,E243WMi-BK,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
HP,Z22i (D7Q14A4),21.5,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
HP,E4S07AA#ABA,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,UM.HS1AA.D01,27.0,1920 x 1080,60.0,6.0,TN,16:9,,False,False,
AOC,E2260SWDA-TAA,22.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
AOC,E2260SWDN-TAA,22.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,D7P92A8#ABA,27.0,2560 x 1440,60.0,8.0,IPS,16:9,,False,False,
HP,F0W81AA#ABA,24.0,1920 x 1200,60.0,8.0,IPS,16:10,,False,False,
Lenovo,60B9HAR1US,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
LG,22MB65P-B,22.0,1680 x 1050,60.0,5.0,TN,16:10,,False,False,
LG,27MB65PY-B,27.0,1920 x 1080,60.0,5.0,TN,16:9,525.94,False,False,
Samsung,S24C650DW,24.0,1920 x 1200,60.0,5.0,PLS,16:10,,False,False,
Hannspree,HX194DPB,19.0,1280 x 1024,60.0,5.0,TN,5:4,208.83,False,False,
LG,24MB35P-B,23.8,1920 x 1080,60.0,5.0,IPS,16:9,467.94,False,False,
BenQ,RL2240H,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,V196L bd,19.0,1280 x 1024,75.0,5.0,TN,5:4,,False,False,
HP,E2T08AA#ABA,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
HP,E9Q82A8#ABA,24.0,1920 x 1200,60.0,12.0,IPS,16:10,,False,False,
Dell,UZ2215H,21.5,1920 x 1080,60.0,8.0,IPS,16:9,585.1,False,False,
Dell,UZ2315H,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
HP,E9Q82A4#ABA,24.0,1920 x 1200,60.0,12.0,IPS,16:10,,False,False,
NEC,E232WMT-BK,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Asus,VT207N,19.5,1600 x 900,,5.0,,16:9,195.7,False,False,
Eizo,S1923H-BK,19.0,1280 x 1024,60.0,13.0,VA,5:4,,False,False,
Eizo,T2381W,23.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
HP,D7P92A4#ABA,27.0,2560 x 1440,76.0,8.0,IPS,16:9,,False,False,
HP,E5Z68AA#ABA,23.6,1920 x 1080,60.0,5.0,,16:9,,False,False,
HP,NV24,23.8,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
LG,19MB35D-B,19.0,1280 x 1024,60.0,5.0,IPS,5:4,,False,False,
LG,24MB35D-B,23.8,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Philips,271S4LPYEB,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Philips,298X4QJAB/27,29.0,2560 x 1080,60.0,5.0,IPS,21:9,,False,False,
Planar,997-7305-00,19.5,1600 x 900,60.0,5.0,TN,16:9,,False,False,
Planar,LA2250RTPW,21.5,1920 x 1080,75.0,14.0,,16:9,,False,False,
Planar,997-7602-00,27.0,1920 x 1080,60.0,14.0,,16:9,454.28,False,False,
Planar,997-7685-00,28.0,3840 x 2160,60.0,5.0,TN,16:9,,False,False,
Planar,997-7698-00,23.0,1920 x 1080,60.0,14.0,TN,16:9,,False,False,
V7,L18500WS-9N,18.5,1366 x 768,60.0,5.0,TN,16:9,,False,False,
HP,E2T08A8#ABA,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,G247HL bid,24.0,1920 x 1080,60.0,6.0,TN,16:9,,False,False,
HP,F0W81A8,24.0,1920 x 1200,60.0,8.0,IPS,16:10,,False,False,
LG,24M45VQ,23.6,1920 x 1080,60.0,2.0,TN,16:9,,False,False,
LG,23ET63B-W,23.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Eizo,S1933H-BK,19.0,1280 x 1024,60.0,14.0,IPS,5:4,,False,False,
Wasabi Mango,QHD275SUPREME,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
AOC,E2461FWH,23.6,1920 x 1080,60.0,2.0,TN,16:9,,False,False,
Acer,B226HQL,21.5,1920 x 1080,60.0,5.0,VA,16:9,,False,False,
AOC,P2370SD,23.0,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
HP,F9Z10AA#ABA,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
Planar,PLL1910M,19.0,1280 x 1024,60.0,14.0,,5:4,,False,False,
V7,L27000WHS-9N,27.0,1920 x 1080,60.0,5.0,,16:9,,False,False,
ViewSonic,VA2455Sm,23.6,1920 x 1080,60.0,9.0,IPS,16:9,,False,False,
CTL,MTIP2152,21.5,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Samsung,S22A650S,21.5,1920 x 1080,60.0,4.0,,16:9,,False,False,
HP,F3J72AA#ABA,23.0,1920 x 1080,60.0,7.0,,16:9,,False,False,
Dell,P2314T,23.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
Acer,B246HQL Aymidr,23.6,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
Acer,CB280HK bmjdppr,28.0,3840 x 2160,60.0,1.0,TN,16:9,,False,False,
HP,Z27q,27.0,5120 x 2880,60.0,14.0,IPS,16:9,,False,False,
HP,K0Q34AA#ABA,23.6,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
NEC,EA274WMI-BK-SV,27.0,2560 x 1440,60.0,6.0,IPS,16:9,,False,False,
ViewSonic,VG2847SMH,28.0,1920 x 1080,60.0,7.0,VA,16:9,,False,False,
Planar,PXL2271MW,22.0,1920 x 1080,60.0,2.0,IPS,16:9,,False,False,
ViewSonic,VG2433SMH,23.6,1920 x 1080,60.0,14.0,IPS,16:9,,False,False,
HP,C4D29AA,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
HP,L1E32A8#ABA,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
ViewSonic,VA2209,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Acer,S275HL bmii (UM.HS5AA.001),27.0,1920 x 1080,60.0,6.0,IPS,16:9,,False,False,
AOC,U2870VQE,28.0,3840 x 2160,60.0,1.0,TN,16:9,,False,False,
Asus,C422AQ,21.5,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
LG,22MB35P-I,21.5,1920 x 1080,60.0,5.0,IPS,16:9,418.94,False,False,
LG,22MB35Y-I,21.5,1920 x 1080,60.0,5.0,IPS,16:9,321.27,False,False,
LG,27MC37HQ-B,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
NEC,AS203WMi-BK,20.0,1600 x 900,60.0,14.0,IPS,16:9,,False,False,
Acer,H277H smidx,27.0,1920 x 1080,60.0,4.0,IPS,16:9,,False,False,
NEC,PA322UHD-BK-SV,31.5,3840 x 2160,60.0,10.0,IPS,16:9,,False,False,
Lenovo,60CCMAR2US,22.0,1680 x 1050,60.0,5.0,TN,16:10,,False,False,
Acer,UM.QB0AA.002,23.8,3840 x 2160,60.0,6.0,IPS,16:9,,False,False,
Lenovo,60C7MAR1US,23.0,1920 x 1080,60.0,7.0,IPS,16:9,442.5,False,False,
Lenovo,60CAMAR6US,21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
AOC,e2426swd,23.6,1920 x 1080,,5.0,,16:9,,False,False,
Asus,C623AQR,23.0,1920 x 1080,60.0,5.0,IPS,16:9,245.99,False,False,
Dell,E2316Hr,23.0,1920 x 1080,60.0,5.0,TN,16:9,341.77,False,False,
HP,Z24nf,23.8,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
Samsung,LS27E45KDSG/GO,27.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
Samsung,S19E450BR,19.0,1280 x 1024,60.0,5.0,TN,5:4,,False,False,
Acer,B346C bmjdphzx,34.0,2560 x 1080,60.0,6.0,IPS,21:9,,False,False,
Acer,S277HK wmidpp,27.0,3840 x 2160,60.0,4.0,IPS,16:9,,False,False,
HP,27c,27.0,1920 x 1080,60.0,8.0,VA,16:9,,False,False,
HP,E221c (D9E49A8#ABA),21.5,1920 x 1080,60.0,7.0,IPS,16:9,,False,False,
LG,27MP77HM,27.0,1920 x 1080,60.0,5.0,IPS,16:9,,False,False,
Philips,223V5LHSB/27,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
BenQ,GW2255HM,21.5,1920 x 1080,60.0,6.0,VA,16:9,,False,False,
Acer,B346CK,34.0,3440 x 1440,60.0,6.0,IPS,21:9,,False,False,
HP,ProDisplay P202,20.0,1600 x 900,60.0,5.0,TN,16:9,,False,False,
NEC,EA275WMI-BK,27.0,2560 x 1440,,6.0,,16:9,799.0,False,False,
NEC,EA305WMI-BK,29.8,2560 x 1600,60.0,6.0,IPS,16:10,1450.21,False,False,
HP,FN747AA,23.0,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
AOC,U2477PWQ,23.6,3840 x 2160,60.0,4.0,PLS,16:9,,False,False,
Dell,U2417HA,24.0,1920 x 1080,60.0,8.0,IPS,16:9,,False,False,
AOC,E2228SWN,21.5,1920 x 1080,60.0,5.0,TN,16:9,,False,False,
